tag	file	line	法人番号	会社名
unit_million	import_firstTime_108.csv	3367	2.18E+12	株式会社スタイルカンパニー
unit_million	import_firstTime_108.csv	3368	2.1803E+12	有限会社丸鉄塗工店
unit_million	import_firstTime_108.csv	3378	3.18E+12	マルタケ株式会社
unit_million	import_firstTime_108.csv	3399	8.1803E+12	有限会社エルミオーレ
unit_million	import_firstTime_108.csv	3401	8.18E+12	株式会社デーコムデザインオフィス
unit_million	import_firstTime_108.csv	3402	4.18E+12	有限会社前田自動車
unit_million	import_firstTime_108.csv	3404	1.18E+12	株式会社エスライフ
unit_million	import_firstTime_108.csv	3413	7.1803E+12	有限会社ミヤケ工務店
unit_million	import_firstTime_108.csv	3427	3.1803E+12	のだみそ株式会社
unit_million	import_firstTime_108.csv	3433	2.1803E+12	株式会社博文堂事務機店
unit_million	import_firstTime_108.csv	3440	6.18E+12	有限会社ラインアート
unit_million	import_firstTime_108.csv	3446	6.1803E+12	山商株式会社
unit_million	import_firstTime_108.csv	3450	9.1803E+12	丸東東海商事株式会社
unit_million	import_firstTime_108.csv	3460	5.1803E+12	株式会社ミヤセ自動車
unit_million	import_firstTime_108.csv	3473	3.18E+12	株式会社のむら本店
unit_million	import_firstTime_108.csv	3484	3.1803E+12	有限会社近藤工務店
unit_million	import_firstTime_108.csv	3485	4.18E+12	丸美急配株式会社
unit_million	import_firstTime_108.csv	3489	6.16E+12	株式会社OSS
unit_million	import_firstTime_108.csv	3497	3.18E+12	有限会社カネハチ早川商店
unit_million	import_firstTime_108.csv	3508	6.1803E+12	株式会社神谷綜合建設
unit_million	import_firstTime_108.csv	3515	5.18E+12	株式会社陶楽園工芸
unit_million	import_firstTime_108.csv	3524	9.18E+12	ナゴヤマーキングシステム株式会社
unit_million	import_firstTime_108.csv	3531	8.1803E+12	日本中央交通株式会社
unit_million	import_firstTime_108.csv	3534	1.1803E+12	合資会社北河連治商店
unit_million	import_firstTime_108.csv	3549	5.1803E+12	株式会社天神
unit_million	import_firstTime_108.csv	3553	1.1803E+12	まごころライフサービス株式会社
unit_million	import_firstTime_108.csv	3556	5.1803E+12	株式会社永坂不動産
unit_million	import_firstTime_108.csv	3558	5.18E+12	有限会社夫馬モータース
unit_million	import_firstTime_108.csv	3560	4.18E+12	株式会社ひなた
unit_million	import_firstTime_108.csv	3567	4.18E+12	株式会社セブンデイズ
unit_million	import_firstTime_108.csv	3573	8.1803E+12	TGクリエイト株式会社
unit_million	import_firstTime_108.csv	3574	1.1803E+12	有限会社ブッケン
unit_million	import_firstTime_108.csv	3585	2.1803E+12	有限会社丹羽花器生花店
unit_million	import_firstTime_108.csv	3590	2.1803E+12	株式会社河合工務店
unit_million	import_firstTime_108.csv	3598	4.18E+12	株式会社万建
unit_million	import_firstTime_108.csv	3606	8.1803E+12	株式会社豊田ガーデン
unit_million	import_firstTime_108.csv	3622	6.18E+12	プラスクリーン株式会社
unit_million	import_firstTime_108.csv	3625	3.1803E+12	株式会社金剛製作所
unit_million	import_firstTime_108.csv	3642	3.1803E+12	株式会社Prime
unit_million	import_firstTime_108.csv	3659	1.18E+12	佐伯運輸有限会社
unit_million	import_firstTime_108.csv	3712	1.18E+12	株式会社金属資源開発商会
unit_million	import_firstTime_108.csv	3720	5.18E+12	株式会社水谷商店
unit_million	import_firstTime_108.csv	3725	8.18E+12	山田建築株式会社
unit_million	import_firstTime_108.csv	3758	7.1803E+12	株式会社豊栄
unit_million	import_firstTime_108.csv	3769	3.18E+12	幸進不動産有限会社
unit_million	import_firstTime_108.csv	3774	8.18E+12	株式会社アイリン真空
unit_million	import_firstTime_108.csv	3783	2.1803E+12	中山工業株式会社
unit_million	import_firstTime_108.csv	3836	9.1803E+12	株式会社藤通
unit_million	import_firstTime_108.csv	3841	2.1803E+12	小出運送株式会社
unit_million	import_firstTime_108.csv	3847	9.18E+12	有限会社明光
unit_million	import_firstTime_108.csv	3891	1.1803E+12	千田工業株式会社
unit_million	import_firstTime_108.csv	3897	6.18E+12	株式会社岡本製作所
unit_million	import_firstTime_108.csv	3952	9.18E+12	株式会社栗元地質
unit_million	import_firstTime_108.csv	3959	5.18E+12	株式会社鈴木工務店
unit_million	import_firstTime_108.csv	3988	9.1803E+12	株式会社熊谷建設
unit_million	import_firstTime_108.csv	4014	4.18E+12	株式会社コスモ
unit_million	import_firstTime_108.csv	4044	7.1803E+12	株式会社スギテツ
unit_million	import_firstTime_108.csv	4051	8.18E+12	石川建設株式会社
unit_million	import_firstTime_108.csv	4052	4.18E+12	有限会社中川建工
unit_million	import_firstTime_108.csv	4072	2.18E+12	有限会社アクト
unit_million	import_firstTime_108.csv	4073	5.1803E+12	村越建設株式会社
unit_million	import_firstTime_108.csv	4083	4.1803E+12	株式会社G・ファーム
unit_million	import_firstTime_108.csv	4084	1.18E+12	株式会社友遊
unit_million	import_firstTime_108.csv	4106	3.05E+12	株式会社アビック
unit_million	import_firstTime_108.csv	4132	2.05E+12	株式会社ほーむけあいしやま
unit_million	import_firstTime_108.csv	4186	1.05E+12	富山コンクリート工業株式会社
unit_million	import_firstTime_108.csv	4208	2.05E+12	株式会社福井屋
unit_million	import_firstTime_108.csv	4223	2.05E+12	東亜工業株式会社
unit_million	import_firstTime_108.csv	4237	3.05E+12	株式会社根子左
unit_million	import_firstTime_108.csv	4239	4.05E+12	株式会社ガスハウジングセンター
unit_million	import_firstTime_108.csv	4243	2.05E+12	株式会社皆葉自動車
unit_million	import_firstTime_108.csv	4245	3.05E+12	株式会社筑波山江戸屋
unit_million	import_firstTime_108.csv	4264	1.05E+12	旭木材工業株式会社
unit_million	import_firstTime_108.csv	4270	7.05E+12	株式会社新井紙器
unit_million	import_firstTime_108.csv	4307	6.05E+12	株式会社堀江鉄筋工業
unit_million	import_firstTime_108.csv	4310	1.05E+12	株式会社富田商事
unit_million	import_firstTime_108.csv	4318	4.05E+12	株式会社オセヤ
unit_million	import_firstTime_108.csv	4322	6.05E+12	株式会社大文字屋商店
unit_million	import_firstTime_108.csv	4347	4.05E+12	株式会社ミゾグチ.
unit_million	import_firstTime_108.csv	4357	9.1803E+12	ミズノ建設工業株式会社
unit_million	import_firstTime_108.csv	4385	4.05E+12	関山楽器株式会社
unit_million	import_firstTime_108.csv	4390	1.05E+12	株式会社白土工務店
unit_million	import_firstTime_108.csv	4399	9.05E+12	有限会社稲澤商店
unit_million	import_firstTime_108.csv	4415	3.18E+12	中尾産業株式会社
unit_million	import_firstTime_108.csv	4433	8.05E+12	株式会社坂田園芸
unit_million	import_firstTime_108.csv	4444	3.05E+12	株式会社常陸建設
unit_million	import_firstTime_108.csv	4447	5.1803E+12	株式会社高浜ホンダ
unit_million	import_firstTime_108.csv	4452	7.05E+12	株式会社柴建設
unit_million	import_firstTime_108.csv	4463	9.18E+12	株式会社拓穂工務店
unit_million	import_firstTime_108.csv	4470	4.05E+12	有限会社黒沢製作所
unit_million	import_firstTime_108.csv	4479	6.05E+12	株式会社けしきや
unit_million	import_firstTime_108.csv	4484	8.05E+12	株式会社中屋ホンダ販売
unit_million	import_firstTime_108.csv	4500	1.18E+12	有限会社なかしま
unit_million	import_firstTime_108.csv	4510	4.1803E+12	株式会社杉浦水産
unit_million	import_firstTime_108.csv	4520	7.05E+12	株式会社ミズヨケ
unit_million	import_firstTime_108.csv	4534	1.05E+12	株式会社日立塗工店
unit_million	import_firstTime_108.csv	4535	1.05E+12	酒寄電気工業株式会社
unit_million	import_firstTime_108.csv	4543	6.05E+12	茨城ライン株式会社
unit_million	import_firstTime_108.csv	4559	1.05E+12	株式会社オザワ建設
unit_million	import_firstTime_108.csv	4565	9.05E+12	有限会社オーム
unit_million	import_firstTime_108.csv	4570	1.05E+12	マルヨシ技建工業株式会社
unit_million	import_firstTime_108.csv	4572	2.05E+12	株式会社関口工務店
unit_million	import_firstTime_108.csv	4573	7.05E+12	株式会社須藤電気
unit_million	import_firstTime_108.csv	4582	5.18E+12	有限会社山正
unit_million	import_firstTime_108.csv	4584	1.1803E+12	株式会社筒井工務店
unit_million	import_firstTime_108.csv	4601	1.05E+12	茨城店舗設備株式会社
unit_million	import_firstTime_108.csv	4627	5.05E+12	株式会社藤村
unit_million	import_firstTime_108.csv	4632	8.05E+12	有限会社増田建材
unit_million	import_firstTime_108.csv	4647	4.05E+12	株式会社練馬製作所
unit_million	import_firstTime_108.csv	4654	6.18E+12	大義建設株式会社
unit_million	import_firstTime_108.csv	4662	7.18E+12	株式会社WISE
unit_million	import_firstTime_108.csv	4680	1.05E+12	株式会社大誠工務店
unit_million	import_firstTime_108.csv	4683	4.05E+12	株式会社友愛電気工事
unit_million	import_firstTime_108.csv	4696	6.05E+12	株式会社明電工
unit_million	import_firstTime_108.csv	4701	1.05E+12	山崎計装電設株式会社
unit_million	import_firstTime_108.csv	4709	5.05E+12	株式会社新治自動車
unit_million	import_firstTime_108.csv	4713	4.05E+12	株式会社中川製作所
unit_million	import_firstTime_108.csv	4759	4.05E+12	福井建設株式会社
unit_million	import_firstTime_108.csv	4762	5.18E+12	伊駒建設株式会社
unit_million	import_firstTime_108.csv	4774	4.05E+12	有限会社藤岡興業
unit_million	import_firstTime_108.csv	4791	6.05E+12	株式会社ニュー大東社
unit_million	import_firstTime_108.csv	4823	8.05E+12	千葉機械株式会社
unit_million	import_firstTime_108.csv	4828	2.05E+12	株式会社石塚工務店
unit_million	import_firstTime_108.csv	4835	4.05E+12	株式会社田徳
unit_million	import_firstTime_108.csv	4837	7.05E+12	藤和建設株式会社
unit_million	import_firstTime_108.csv	4839	5.05E+12	株式会社釜久本店
unit_million	import_firstTime_108.csv	4840	9.05E+12	株式会社小林農機
unit_million	import_firstTime_108.csv	4841	4.05E+12	パブリック商事株式会社
unit_million	import_firstTime_108.csv	4845	1.05E+12	株式会社小田喜商店
unit_million	import_firstTime_108.csv	4853	8.05E+12	株式会社エバタコーポレーション
unit_million	import_firstTime_108.csv	4859	6.05E+12	株式会社常磐広告
unit_million	import_firstTime_108.csv	4868	9.05E+12	株式会社シーアールコム
unit_million	import_firstTime_108.csv	4888	4.05E+12	水海道産業株式会社
unit_million	import_firstTime_108.csv	4900	1.05E+12	株式会社秀和創建
unit_million	import_firstTime_108.csv	4937	5.05E+12	有限会社クリアライズ
unit_million	import_firstTime_108.csv	4943	2.05E+12	株式会社セット建築工房
unit_million	import_firstTime_108.csv	4963	4.05E+12	パルつくば株式会社
unit_million	import_firstTime_108.csv	4966	3.05E+12	株式会社稲野辺木工所
unit_million	import_firstTime_108.csv	4979	7.05E+12	株式会社根本漬物
unit_million	import_firstTime_108.csv	4986	2.05E+12	株式会社ISONO
unit_million	import_firstTime_108.csv	5007	6.05E+12	株式会社石原木材
unit_million	import_firstTime_108.csv	5009	5.05E+12	有限会社間宮プレス
unit_million	import_firstTime_108.csv	5013	1.05E+12	有限会社スカイテック
unit_million	import_firstTime_108.csv	5023	9.05E+12	株式会社創建社
unit_million	import_firstTime_108.csv	5038	7.05E+12	株式会社倉川製作所
unit_million	import_firstTime_108.csv	5041	2.05E+12	株式会社大和製作所
unit_million	import_firstTime_108.csv	5043	7.05E+12	オートサービスイタコ株式会社
unit_million	import_firstTime_108.csv	5063	8.05E+12	株式会社染野製作所
unit_million	import_firstTime_108.csv	5081	7.05E+12	大里産業株式会社
unit_million	import_firstTime_108.csv	5088	6.05E+12	株式会社トライアルジャパン
unit_million	import_firstTime_108.csv	5098	2.05E+12	株式会社磯山商事
unit_million	import_firstTime_108.csv	5133	5.05E+12	丸川木材株式会社
unit_million	import_firstTime_108.csv	5136	6.05E+12	株式会社シンドウ
unit_million	import_firstTime_108.csv	5142	1.05E+12	株式会社阿久津工務店
unit_million	import_firstTime_108.csv	5151	2.05E+12	株式会社伊東建設
unit_million	import_firstTime_108.csv	5154	9.05E+12	藤崎建設工業株式会社
unit_million	import_firstTime_108.csv	5158	6.05E+12	増川建設株式会社
unit_million	import_firstTime_108.csv	5160	3.05E+12	株式会社鉾田クレーン工事
unit_million	import_firstTime_108.csv	5176	3.05E+12	有限会社赤荻製作所
unit_million	import_firstTime_108.csv	5177	7.05E+12	柿沼製粉株式会社
unit_million	import_firstTime_108.csv	5178	2.05E+12	栗山工業株式会社
unit_million	import_firstTime_108.csv	5187	4.05E+12	株式会社高須工務店
unit_million	import_firstTime_108.csv	5188	9.05E+12	株式会社伊藤米穀
unit_million	import_firstTime_108.csv	5196	5.05E+12	有限会社シャリー
unit_million	import_firstTime_108.csv	5199	2.05E+12	株式会社笹光建設
unit_million	import_firstTime_108.csv	5200	8.05E+12	株式会社神永工務店
unit_million	import_firstTime_108.csv	5205	8.05E+12	株式会社松浦工務店
unit_million	import_firstTime_108.csv	5216	8.05E+12	株式会社椎名工務店
unit_million	import_firstTime_108.csv	5220	4.05E+12	株式会社五建興業
unit_million	import_firstTime_108.csv	5231	9.05E+12	株式会社モチマル
unit_million	import_firstTime_108.csv	5250	6.05E+12	株式会社藤井商店
unit_million	import_firstTime_108.csv	5251	9.05E+12	株式会社フルウチ
unit_million	import_firstTime_108.csv	5266	6.05E+12	内堀建設株式会社
unit_million	import_firstTime_108.csv	5268	9.05E+12	寺崎ゴム工業株式会社
